0.774,0.029995,0.50094,0.18144,0.50191,0.017165,0.68384,0.23944,0.69485,0.76267,0.11862,0.6941,0.48932,0.35413,0.52781,0.77771,0.30912,0.26273,1
0.42028,0.37187,0.74221,0.063045,0.18916,0.84614,0.87423,0.14382,0.1563,0.35384,0.39312,0.63384,0.78837,0.85628,0.60202,0.16863,0.53452,0.98751,1
0.53135,0.14879,0.34509,0.085157,0.73701,0.34531,0.17223,0.69067,0.097401,0.1834,0.37157,0.4807,0.50699,0.82397,0.14671,0.59553,0.37159,0.19985,1
0.30504,0.24067,0.83074,0.021991,0.99855,0.29442,0.71617,0.41555,0.92141,0.13947,0.069256,0.98145,0.20588,0.19422,0.50113,0.18176,0.69108,0.61579,1
0.2501,0.73477,0.93769,0.89297,0.23556,0.98242,0.5329,0.39845,0.19563,0.89828,0.73603,0.88906,0.97848,0.82865,0.44261,0.45204,0.76988,0.43587,1
0.38408,0.88315,0.02928,0.35947,0.35738,0.52627,0.036278,0.59075,0.13751,0.048151,0.66252,0.338,0.30589,0.026762,0.030902,0.33905,0.57648,0.75957,1
0.71521,0.32916,0.57608,0.022301,0.38434,0.82269,0.71693,0.3252,0.85468,0.39864,0.83567,0.46798,0.0048253,0.68227,0.11424,0.56603,0.5592,0.80277,1
0.6786,0.11574,0.52914,0.18838,0.41822,0.33333,0.13833,0.1202,0.53258,0.96735,0.15875,0.47475,0.14295,0.16427,0.80907,0.76881,0.93603,0.40234,1
0.74269,0.42065,0.43197,0.68629,0.043078,0.041824,0.98683,0.86841,0.4141,0.53065,0.42267,0.18238,0.89742,0.72973,0.1582,0.87517,0.61895,0.21837,1
0.014698,0.94457,0.24576,0.6806,0.967,0.44979,0.59308,0.27249,0.67648,0.75646,0.61987,0.90925,0.70211,0.7636,0.37694,0.47716,0.35257,0.3281,1
0.19848,0.43605,0.66826,0.99595,0.10909,0.034916,0.26448,0.99253,0.70067,0.4107,0.000419,0.30955,0.73163,0.69952,0.14332,0.24972,0.12911,0.82339,1
0.49284,0.2369,0.63688,0.5418,0.068864,0.86035,0.45734,0.059165,0.38244,0.34901,0.33349,0.29801,0.76359,0.064541,0.00073196,0.74519,0.6711,0.0056988,1
0.94236,0.75872,0.47584,0.83307,0.09325,0.16102,0.8286,0.215,0.39258,0.65021,0.81806,0.016791,0.39393,0.62284,0.068229,0.59225,0.55553,0.10281,1
0.40357,0.62418,0.35227,0.69197,0.21477,0.81458,0.43789,0.22024,0.57483,0.25685,0.54555,0.36001,0.052521,0.92071,0.67687,0.82881,0.29934,0.12172,1
0.12288,0.60444,0.492,0.11715,0.40381,0.59146,0.65734,0.18231,0.65488,0.55898,0.60062,0.03493,0.74595,0.055228,0.9511,0.74237,0.38652,0.78453,1
0.80934,0.25225,0.55405,0.056499,0.56925,0.053864,0.47607,0.044143,0.15459,0.21863,0.35699,0.3829,0.21572,0.7177,0.32464,0.71325,0.46103,0.52212,1
0.93178,0.53449,0.07235,0.50804,0.79735,0.85494,0.5344,0.49942,0.86582,0.51479,0.50073,0.41041,0.54909,0.11791,0.90131,0.27406,0.64432,0.038789,1
0.31999,0.50019,0.54254,0.57893,0.93913,0.18756,0.64398,0.10177,0.61033,0.38091,0.8781,0.68167,0.92924,0.98824,0.13634,0.12809,0.64809,0.38453,1
0.67558,0.90487,0.96547,0.7639,0.63356,0.75931,0.21683,0.25534,0.6652,0.36836,0.7479,0.93494,0.95688,0.4203,0.987,0.95568,0.48511,0.20647,-1
0.1329,0.96159,0.51478,0.81953,0.28864,0.52893,0.79668,0.84394,0.037139,0.4642,0.77628,0.77523,0.1242,0.74023,0.88395,0.20302,0.032278,0.68873,1
0.36611,0.16214,0.55923,0.88801,0.33494,0.089916,0.46629,0.65275,0.54121,0.47561,0.37355,0.70962,0.61306,0.88466,0.87565,0.54936,0.16646,0.53777,1
0.1158,0.76121,0.3441,0.77704,0.15846,0.6647,0.57614,0.044687,0.77418,0.49762,0.39457,0.067845,0.057784,0.15304,0.61385,0.27166,0.05997,0.59526,1
0.86213,0.39089,0.59926,0.85409,0.77146,0.060718,0.3056,0.71919,0.49019,0.60471,0.53093,0.059818,0.60647,0.20907,0.96128,0.79185,0.19049,0.84358,1
0.72829,0.78326,0.95996,0.054978,0.4223,0.18956,0.76851,0.89801,0.94013,0.69624,0.014254,0.84872,0.2692,0.31733,0.36539,0.73247,0.44587,0.003184,-1
0.89214,0.83426,0.7324,0.37506,0.72028,0.9393,0.22449,0.86045,0.86676,0.83068,0.98977,0.57523,0.44194,0.32576,0.0090968,0.94749,0.84507,0.63929,1
0.3472,0.023074,0.66563,0.96706,0.37813,0.33637,0.82156,0.91162,0.78894,0.82721,0.49242,0.567,0.63446,0.069407,0.51406,0.3193,0.43002,0.30484,1
0.46656,0.92563,0.60452,0.30406,0.58594,0.54166,0.89494,0.97306,0.24959,0.77681,0.48748,0.36669,0.094332,0.44168,0.35611,0.69497,0.88978,0.18035,1
0.60231,0.82225,0.91455,0.26441,0.027094,0.69112,0.97182,0.67225,0.72406,0.7387,0.51483,0.24443,0.038655,0.25808,0.81755,0.66718,0.074185,0.46708,1
0.63458,0.58164,0.053602,0.29393,0.29938,0.53421,0.15643,0.63837,0.55734,0.53502,0.27027,0.75484,0.93352,0.70992,0.58911,0.80236,0.42392,0.25674,1
0.68486,0.4681,0.70953,0.96437,0.6738,0.131,0.7088,0.61907,0.52429,0.22581,0.01687,0.23743,0.68361,0.31572,0.25001,0.046623,0.74474,0.76315,1
0.89638,0.19554,0.46146,0.70903,0.88022,0.32316,0.29982,0.94765,0.98577,0.16582,0.67737,0.19991,0.077449,0.1242,0.75614,0.22059,0.32789,0.55632,1
0.13719,0.45154,0.62906,0.23982,0.99016,0.35676,0.31323,0.59478,0.21572,0.68638,0.68995,0.71966,0.17315,0.36485,0.42845,0.91698,0.7507,0.1577,1
0.96465,0.86732,0.43695,0.070029,0.14487,0.19928,0.70118,0.36641,0.96465,0.12794,0.68703,0.97149,0.025957,0.34414,0.099746,0.20724,0.00046511,0.94912,-1
0.44049,0.28669,0.75067,0.8819,0.92471,0.77714,0.97785,0.30448,0.20622,0.71228,0.0077722,0.20138,0.086849,0.48903,0.93223,0.72531,0.8552,0.071784,1
0.22447,0.99881,0.66095,0.79579,0.20166,0.64586,0.55864,0.47362,0.017065,0.060002,0.16768,0.55358,0.26586,0.18351,0.2776,0.65431,0.52967,0.29434,1
0.25891,0.71812,0.23798,0.25684,0.29049,0.27904,0.38621,0.065132,0.88403,0.43073,0.72342,0.52296,0.69204,0.57857,0.75085,0.80919,0.93004,0.054707,1
0.52221,0.56097,0.048323,0.80919,0.93097,0.78676,0.06894,0.73003,0.78207,0.20245,0.27911,0.37241,0.41265,0.64727,0.67913,0.89999,0.80392,0.025171,1
0.61647,0.7416,0.78166,0.03342,0.23975,0.14975,0.40523,0.9378,0.063071,0.034082,0.63376,0.31937,0.99291,0.40875,0.38585,0.55443,0.45555,0.25048,-1
0.10885,0.80542,0.3881,0.25194,0.39281,0.088559,0.33988,0.017619,0.60045,0.53998,0.076222,0.35071,0.90176,0.13582,0.25684,0.43027,0.88618,0.94331,1
0.46703,0.44765,0.56557,0.36159,0.65202,0.80163,0.75065,0.95512,0.53423,0.87555,0.44423,0.12887,0.90761,0.35876,0.89548,0.75552,0.76425,0.77863,1
0.66304,0.26665,0.10505,0.92215,0.23266,0.12019,0.022208,0.36721,0.93691,0.59506,0.59323,0.41835,0.33134,0.48161,0.19464,0.763,0.21993,0.23342,1
0.16614,0.28027,0.068818,0.73433,0.53413,0.013868,0.14561,0.57866,0.89526,0.86541,0.55056,0.50538,0.75191,0.33461,0.76759,0.1081,0.60248,0.9031,1
0.5428,0.21706,0.27033,0.61005,0.32192,0.57176,0.21213,0.1472,0.94952,0.020036,0.36521,0.21346,0.3261,0.38285,0.12532,0.99726,0.72679,0.81463,1
0.31035,0.55135,0.33023,0.7,0.4512,0.0012148,0.5153,0.2472,0.086283,0.2945,0.98173,0.85555,0.22185,0.57342,0.21777,0.50241,0.33672,0.5503,1
0.55423,0.64032,0.1792,0.94382,0.96544,0.90798,0.28835,0.13722,0.9312,0.45072,0.93125,0.26867,0.71646,0.76918,0.77621,0.96936,0.59159,0.85232,1
0.060471,0.033473,0.27457,0.33602,0.059398,0.87591,0.69981,0.40441,0.86025,0.15656,0.88877,0.21047,0.57522,0.65234,0.21018,0.57655,0.65282,0.19131,1
0.83718,0.34921,0.13913,0.91065,0.72387,0.4362,0.44431,0.89227,0.27585,0.57299,0.56957,0.59327,0.68071,0.52042,0.073067,0.12064,0.51631,0.66002,1
0.27142,0.65311,0.9928,0.77984,0.46274,0.22566,0.57083,0.52345,0.22313,0.15193,0.45989,0.18959,0.67334,0.10955,0.53473,0.71013,0.83146,0.89819,1
0.023921,0.7885,0.39274,0.86211,0.81538,0.63107,0.47009,0.52856,0.97953,0.64946,0.38435,0.17565,0.34424,0.70136,0.30194,0.93927,0.31642,0.70177,1
0.27381,0.60829,0.16828,0.67635,0.013716,0.81918,0.54149,0.49347,0.18041,0.61211,0.46553,0.90226,0.63158,0.099089,0.54268,0.16361,0.81636,0.71191,1
0.49844,0.51829,0.015844,0.039334,0.80337,0.7418,0.90493,0.038076,0.27092,0.66166,0.14196,0.80441,0.47824,0.97994,0.72765,0.34766,0.98885,0.44794,1
0.28834,0.94353,0.79757,0.80386,0.6327,0.22055,0.42607,0.56358,0.79736,0.10369,0.85375,0.9841,0.066713,0.39641,0.69272,0.18835,0.90561,0.35007,1
0.90674,0.84561,0.03389,0.38295,0.64563,0.93279,0.040095,0.54963,0.21778,0.92301,0.35332,0.82858,0.86521,0.084083,0.36743,0.53713,0.087576,0.2723,-1
0.79076,0.096439,0.37617,0.32344,0.27164,0.91576,0.096577,0.67221,0.9112,0.32179,0.23677,0.40301,0.61978,0.50206,0.99848,0.16084,0.26485,0.47866,1
0.64426,0.96902,0.81563,0.56121,0.77811,0.45435,0.91836,0.80992,0.2547,0.41931,0.7809,0.015305,0.43223,0.77251,0.52202,0.077207,0.17286,0.84736,1
0.24412,0.17721,0.29181,0.39757,0.49367,0.31384,0.85359,0.50498,0.76907,0.8698,0.95537,0.81439,0.33452,0.5056,0.38088,0.70099,0.34279,0.70902,1
0.80518,0.069965,0.31403,0.13725,0.029913,0.37776,0.88713,0.16478,0.43248,0.069008,0.89144,0.43157,0.078651,0.73335,0.49301,0.5667,0.047051,0.32019,1
0.67159,0.7302,0.94989,0.27411,0.82136,0.99045,0.045889,0.1151,0.16834,0.0095199,0.8238,0.53283,0.60348,0.076425,0.24084,0.43814,0.86612,0.10902,1
0.5794,0.51016,0.22187,0.55549,0.68903,0.07646,0.24909,0.26513,0.89347,0.54454,0.51071,0.12752,0.66652,0.94389,0.60682,0.98913,0.1882,0.90721,1
0.97731,0.59722,0.30908,0.98351,0.2795,0.90033,0.76016,0.20495,0.56434,0.75548,0.8624,0.70317,0.55454,0.32793,0.82922,0.054988,0.97771,0.50476,-1
0.4731,0.9792,0.25634,0.011956,0.55319,0.55476,0.58313,0.92255,0.46828,0.76853,0.91349,0.18376,0.83934,0.2858,0.90702,0.46177,0.6352,0.021074,-1
0.50808,0.56895,0.010988,0.35166,0.89574,0.68249,0.99846,0.43838,0.3004,0.33809,0.17981,0.22903,0.18871,0.84419,0.39076,0.28314,0.50009,0.30701,1
0.48289,0.91795,0.57004,0.46612,0.11273,0.92643,0.25734,0.12527,0.4268,0.99541,0.028072,0.30061,0.011346,0.60661,0.69664,0.44489,0.52126,0.73213,1
0.54994,0.9886,0.38153,0.60142,0.1312,0.20884,0.80985,0.9288,0.68997,0.66797,0.20484,0.62511,0.046851,0.54308,0.10385,0.61119,0.70318,0.37233,1
0.62993,0.0089944,0.57983,0.75404,0.32492,0.36482,0.093782,0.69646,0.074278,0.81618,0.84406,0.57884,0.099853,0.8123,0.85828,0.60482,0.5274,0.38039,1
0.69306,0.058344,0.69644,0.47413,0.86819,0.80999,0.89032,0.98493,0.35108,0.43494,0.1315,0.14027,0.71046,0.11261,0.63332,0.44233,0.96544,0.95067,1
0.91778,0.31282,0.62025,0.38705,0.44338,0.8937,0.50037,0.55476,0.16601,0.91193,0.40933,0.56301,0.32153,0.47644,0.084984,0.48619,0.067262,0.86361,1
0.9698,0.69142,0.52603,0.082364,0.10468,0.7894,0.80543,0.63111,0.59713,0.29198,0.41325,0.65447,0.87309,0.078749,0.57052,0.63943,0.67801,0.99104,-1
0.0012544,0.9359,0.76961,0.79262,0.35319,0.66745,0.81614,0.96418,0.71125,0.58409,0.16529,0.80935,0.28761,0.99187,0.88993,0.5301,0.89823,0.88028,1
0.76781,0.86267,0.095828,0.095428,0.51083,0.20376,0.78974,0.79402,0.11982,0.94416,0.25958,0.27532,0.77161,0.74687,0.40813,0.93786,0.1791,0.7753,-1
0.84247,0.1262,0.58933,0.64359,0.71194,0.54556,0.36244,0.37502,0.62709,0.26122,0.14599,0.293,0.19439,0.95639,0.066554,0.38742,0.35848,0.20346,1
0.38199,0.95173,0.092209,0.92403,0.19879,0.64123,0.11731,0.87584,0.63227,0.44746,0.75368,0.26002,0.56302,0.61983,0.037426,0.72013,0.75784,0.43185,1
0.97883,0.14139,0.95155,0.090105,0.016874,0.25674,0.0078205,0.2966,0.73894,0.97543,0.47223,0.13356,0.4691,0.091389,0.48793,0.40439,0.83379,0.85843,1
0.95005,0.26905,0.27855,0.62627,0.85966,0.71269,0.23875,0.84708,0.0053256,0.35953,0.27338,0.64999,0.10839,0.90133,0.16645,0.58527,0.6243,0.4413,1
0.55965,0.21198,0.69407,0.15072,0.12654,0.16255,0.25423,0.81288,0.92562,0.90144,0.61385,0.26581,0.40731,0.72718,0.87051,0.23089,0.66224,0.17669,1
0.086031,0.077761,0.058896,0.43635,0.33151,0.77173,0.67225,0.29335,0.051208,0.64321,0.17486,0.83697,0.39556,0.56144,0.27982,0.63197,0.19566,0.99882,1
0.58588,0.53294,0.74466,0.94581,0.41077,0.65502,0.51935,0.052596,0.20345,0.13427,0.86866,0.52016,0.97136,0.46218,0.35533,0.41093,0.080404,0.39808,1
0.0086408,0.43252,0.99826,0.11017,0.67101,0.17081,0.20767,0.70308,0.61118,0.63267,0.94831,0.66907,0.92015,0.27086,0.048259,0.82619,0.7378,0.73342,1
0.0494,0.04927,0.75922,0.66452,0.77406,0.86398,0.59679,0.87942,0.58787,0.21285,0.3097,0.58819,0.67185,0.43792,0.083007,0.87818,0.10669,0.085559,1
0.076474,0.71096,0.88379,0.123,0.90528,0.23619,0.36703,0.78159,0.34456,0.81735,0.71268,0.54903,0.85119,0.30686,0.2054,0.64574,0.88329,0.75225,1
0.29059,0.46609,0.21438,0.45063,0.52437,0.39624,0.33092,0.86153,0.82447,0.31337,0.90288,0.49335,0.79937,0.22123,0.95761,0.84444,0.41896,0.58529,1
0.069438,0.11742,0.19288,0.19329,0.12009,0.57303,0.32336,0.70587,0.80758,0.70001,0.84587,0.5344,0.46216,0.62927,0.5084,0.62486,0.28958,0.66466,1
0.37584,0.37927,0.41451,0.90067,0.70318,0.41228,0.48994,0.1296,0.31894,0.93321,0.7187,0.17145,0.80914,0.26308,0.91264,0.54334,0.93929,0.31209,1
0.915,0.88999,0.80943,0.76087,0.68801,0.26286,0.45178,0.28778,0.62116,0.27108,0.76112,0.73422,0.78996,0.1677,0.33389,0.67337,0.23901,0.078374,-1
0.33599,0.85463,0.72063,0.1303,0.30742,0.28697,0.52414,0.50976,0.31339,0.91879,0.089391,0.026184,0.85573,0.7934,0.059836,0.81448,0.16791,0.37161,1
0.52413,0.017452,0.92293,0.72787,0.59462,0.70447,0.92507,0.17079,0.64896,0.0020148,0.69665,0.9172,0.18103,0.05678,0.57295,0.73576,0.25985,0.96672,1
0.56331,0.7119,0.58473,0.0054932,0.94954,0.77961,0.12815,0.3487,0.26288,0.34298,0.21799,0.039079,0.51534,0.37267,0.12101,0.17422,0.36215,0.74897,1
0.43032,0.2556,0.76306,0.20847,0.95939,0.46614,0.27632,0.17314,0.57815,0.025777,0.43223,0.25055,0.64962,0.80544,0.4195,0.24185,0.61652,0.83064,1
0.32466,0.8088,0.43891,0.046525,0.57356,0.27564,0.025166,0.78779,0.80514,0.36373,0.7941,0.15425,0.50344,0.75618,0.58593,0.65793,0.23553,0.9601,1
0.86826,0.90937,0.77376,0.7026,0.34025,0.13594,0.074364,0.3343,0.078312,0.19454,0.041904,0.75868,0.51741,0.67761,0.73977,0.97271,0.57913,0.49495,-1
0.90232,0.3962,0.22437,0.14377,0.70649,0.25415,0.99235,0.25842,0.95003,0.054453,0.22275,0.50768,0.87791,0.39256,0.84944,0.4243,0.39066,0.27009,1
0.99075,0.61186,0.20242,0.2314,0.049095,0.17355,0.33474,0.91863,0.43581,0.012144,0.64222,0.53941,0.62472,0.2787,0.68717,0.029948,0.95653,0.59276,-1
0.70476,0.82825,0.45462,0.23583,0.75276,0.10014,0.20352,0.5115,0.41065,0.57058,0.9651,0.27822,0.53455,0.6722,0.86213,0.010162,0.71393,0.2459,1
0.74967,0.22741,0.0011811,0.072295,0.4999,0.14101,0.67004,0.99851,0.030296,0.96057,0.47219,0.8731,0.2335,0.27437,0.26786,0.50736,0.46739,0.93469,1
0.78187,0.36326,0.11881,0.66984,0.16397,0.42338,0.65181,0.54226,0.11617,0.12423,0.31885,0.76679,0.48564,0.69048,0.29483,0.68663,0.27484,0.57502,1
0.0983,0.91418,0.83954,0.27783,0.050644,0.12288,0.080786,0.58523,0.38775,0.48035,0.89551,0.46637,0.44674,0.13989,0.32036,0.31068,0.229,0.45427,1
0.24792,0.24963,0.64227,0.51207,0.53192,0.58441,0.30532,0.3084,0.90648,0.30422,0.49992,0.083028,0.65801,0.83605,0.1527,0.33678,0.8109,0.041256,1
0.17936,0.40409,0.41678,0.59777,0.90558,0.75122,0.86558,0.18633,0.11037,0.37231,0.70182,0.74483,0.27242,0.032835,0.82727,0.26148,0.32241,0.92008,1
0.37169,0.30515,0.60854,0.40343,0.18283,0.95685,0.92904,0.22259,0.84512,0.77794,0.057045,0.049813,0.98783,0.78307,0.28576,0.1023,0.30243,0.22932,1
0.75887,0.75256,0.085466,0.92797,0.72971,0.69553,0.63108,0.5342,0.40212,0.32248,0.45072,0.1561,0.73572,0.68832,0.18837,0.79632,0.66055,0.91629,1
0.93731,0.5258,0.18535,0.74914,0.85049,0.39302,0.16192,0.82505,0.071264,0.081483,0.28443,0.0024346,0.13631,0.84496,0.19247,0.30253,0.15838,0.49036,1
0.81768,0.68057,0.32028,0.46775,0.34665,0.2328,0.29155,0.19025,0.57105,0.62246,0.25258,0.36263,0.15545,0.89232,0.47019,0.58247,0.34981,0.69903,1
0.45678,0.32307,0.67426,0.34192,0.66192,0.50031,0.60337,0.6241,0.4781,0.80324,0.99526,0.33193,0.12891,0.79767,0.81247,0.46034,0.60751,0.62948,1
0.94589,0.19405,0.39502,0.55938,0.64057,0.88072,0.8581,0.45739,0.95958,0.51874,0.81459,0.49494,0.774,0.87687,0.18212,0.7598,0.47862,0.58303,1
0.92534,0.33859,0.78675,0.86905,0.87568,0.86678,0.051065,0.82122,0.49908,0.30986,0.56181,0.95059,0.16628,0.3678,0.55841,0.67989,0.020055,0.46531,1
0.44518,0.99044,0.81806,0.58741,0.54109,0.43226,0.13946,0.38117,0.8734,0.38951,0.63258,0.1162,0.4032,0.86698,0.87868,0.15529,0.12429,0.56828,1
0.081697,0.79933,0.49926,0.31196,0.30466,0.91993,0.48123,0.46188,0.45584,0.99138,0.71075,0.61863,0.45119,0.23484,0.16883,0.13565,0.3745,0.33388,1
0.23323,0.089443,0.92009,0.95694,0.48792,0.49779,0.11047,0.60237,0.54829,0.89084,0.53557,0.39882,0.83703,0.19706,0.66184,0.025352,0.094055,0.1131,1
0.69856,0.74965,0.13489,0.89678,0.36848,0.60316,0.50729,0.77577,0.67146,0.63443,0.30545,0.78892,0.9402,0.24268,0.99328,0.52523,0.063975,0.76926,-1
0.20715,0.5655,0.019014,0.57106,0.6829,0.40788,0.76629,0.4411,0.19307,0.25101,0.62353,0.67356,0.55856,0.45064,0.83732,0.39767,0.84174,0.09506,1
0.82998,0.17876,0.71223,0.59237,0.41358,0.76236,0.62669,0.75235,0.68088,0.79391,0.19987,0.92244,0.82899,0.23038,0.49882,0.52178,0.9519,0.056121,1
0.57484,0.72267,0.97929,0.87624,0.00085838,0.31723,0.77699,0.23759,0.87873,0.40501,0.85982,0.086607,0.56828,0.94939,0.2453,0.01825,0.47303,0.34225,1
0.14372,0.57337,0.65409,0.62933,0.75659,0.84057,0.35182,0.61042,0.8357,0.17063,0.9572,0.45873,0.1208,0.81717,0.78513,0.91519,0.21488,0.52736,1
0.84987,0.58446,0.1611,0.82365,0.36524,0.51926,0.94919,0.083937,0.5221,0.73134,0.57788,0.86075,0.34666,0.65585,0.67125,0.48282,0.51096,0.62527,1
0.62109,0.64806,0.72285,0.21265,0.15546,0.6352,0.83924,0.98216,0.76341,0.69268,0.38327,0.42349,0.43828,0.58781,0.74702,0.47046,0.67624,0.16312,1
0.51195,0.67148,0.53815,0.26886,0.2625,0.30936,0.72438,0.35421,0.48413,0.42618,0.44676,0.99772,0.35579,0.95264,0.59785,0.21401,0.94816,0.45666,1
0.64937,0.16763,0.12936,0.40818,0.066166,0.65991,0.74214,0.40681,0.5517,0.78411,0.78822,0.34165,0.041123,0.53372,0.45989,0.96196,0.86902,0.67366,1
0.75117,0.055183,0.87606,0.031708,0.9537,0.11538,0.35833,0.85521,0.23366,0.93858,0.75993,0.60552,0.24232,0.49531,0.78251,0.77807,0.14409,0.013249,1
0.42355,0.40884,0.84958,0.48917,0.033935,0.24087,0.34948,0.79526,0.14085,0.039552,0.80824,0.9289,0.30501,0.90972,0.79587,0.33151,0.91956,0.50558,1
0.1919,0.48455,0.33617,0.41252,0.18403,0.10861,0.82567,0.23245,0.2582,0.11832,0.19437,0.68431,0.1568,0.51577,0.64464,0.36299,0.788,0.22336,1
0.20555,0.32215,0.61557,0.0085678,0.47076,0.38442,0.8826,0.20716,0.64203,0.18205,0.18847,0.10884,0.29863,0.0025088,0.13068,0.098357,0.70749,0.15512,1
0.035143,0.8766,0.1106,0.22499,0.37367,0.56211,0.37533,0.079091,0.44977,0.0629,0.76946,0.87894,0.95083,0.046452,0.70632,0.92867,0.096912,0.32468,1
0.35055,0.34173,0.12468,0.10338,0.69552,0.88611,0.27965,0.45479,0.71935,0.71019,0.47969,0.10352,0.10533,0.15747,0.55304,0.29573,0.92309,0.064498,1
0.71966,0.58968,0.73714,0.48497,0.25857,0.59719,0.24314,0.44512,0.512,0.17503,0.20647,0.89854,0.59066,0.78837,0.44508,0.90322,0.78896,0.82066,1
0.34169,0.38869,0.89067,0.32072,0.43579,0.56023,0.4878,0.091409,0.28836,0.81093,0.15177,0.78107,0.91445,0.5449,0.73362,0.49804,0.44004,0.98009,1
0.21263,0.083611,0.17628,0.61871,0.094737,0.18175,0.028818,0.80475,0.34192,0.23921,0.046431,0.32508,0.41878,0.52935,0.79136,0.41911,0.99442,0.42492,1
0.26205,0.065032,0.44711,0.49625,0.17572,0.72102,0.39187,0.96969,0.10509,0.1133,0.94127,0.22276,0.37901,0.22529,0.8394,0.057976,0.465,0.27888,1
